record,RESimulator,Sociability,Assertiveness,Achievement,Dependability,Emotional,Referral
4452,,,,,,,No
4453,,,,,,,No
4454,,,,,,,No
4455,,,,,,,No
4456,,,,,,,No
4457,,,,,,,No
4458,,,,,,,No
4459,,,,,,,No
4460,,,,,,,No
4461,,,,,,,No
4462,,,,,,,No
4463,,,,,,,No
4464,,,,,,,No
4465,,,,,,,No
4466,,,,,,,No
4467,,,,,,,No
4468,,,,,,,No
4469,,,,,,,No
4470,,,,,,,No
4471,,,,,,,No
4472,,,,,,,No
4473,,,,,,,No
4474,,,,,,,No
4475,,,,,,,No
4476,,,,,,,No
4477,,,,,,,No
4478,,,,,,,No
4479,,,,,,,No
4480,,,,,,,No
4481,,,,,,,No
4482,,,,,,,No
4483,,,,,,,No
4484,,,,,,,No
4485,,,,,,,No
4486,,,,,,,No
4487,,,,,,,No
4488,,,,,,,No
4489,,,,,,,No
4490,,,,,,,No
4491,,,,,,,No
4492,,,,,,,No
4493,,,,,,,No
4494,,,,,,,No
4495,,,,,,,Yes
4496,,,,,,,No
4497,,,,,,,No
4498,,,,,,,No
4499,,,,,,,No
4500,,,,,,,No
4501,,,,,,,Yes
4502,,,,,,,Yes
4503,,,,,,,Yes
4504,,,,,,,No
4505,,,,,,,No
4506,,,,,,,Yes
4507,,,,,,,No
4508,,,,,,,No
4509,,,,,,,No
4510,,,,,,,No
4511,,,,,,,Yes
4512,,,,,,,No
4513,,,,,,,No
4514,,,,,,,No
4515,,,,,,,No
4516,,,,,,,No
4517,,,,,,,No
4518,,,,,,,No
4519,,,,,,,No
4520,,,,,,,No
4521,,,,,,,No
4522,,,,,,,No
4523,,,,,,,No
4524,,,,,,,No
4525,,,,,,,No
4526,,,,,,,No
4527,,,,,,,No
4528,,,,,,,No
4529,,,,,,,No
4530,,,,,,,No
4531,,,,,,,No
4532,,,,,,,No
4533,,,,,,,No
4534,,,,,,,No
4535,,,,,,,No
4536,,,,,,,No
4537,,,,,,,No
4538,,,,,,,No
4539,,,,,,,No
4540,,,,,,,No
4541,,,,,,,No
4542,,,,,,,No
4543,,,,,,,No
4544,,,,,,,No
4545,,,,,,,No
4546,,,,,,,No
4547,,,,,,,No
4548,,,,,,,No
4549,,,,,,,No
4550,,,,,,,No
4551,,,,,,,No
4552,,,,,,,No
4553,,,,,,,No
4554,,,,,,,No
4555,,,,,,,No
4556,,,,,,,No
4557,,,,,,,No
4558,,,,,,,No
4559,,,,,,,No
4560,,,,,,,No
4561,,,,,,,No
4562,,,,,,,No
4563,,,,,,,No
4564,,,,,,,No
4565,,,,,,,No
4566,,,,,,,No
4567,,,,,,,No
4568,,,,,,,No
4569,,,,,,,No
4570,,,,,,,No
4571,,,,,,,No
4572,,,,,,,No
4573,,,,,,,No
4574,,,,,,,No
4575,,,,,,,No
4576,,,,,,,No
4577,,,,,,,No
4578,,,,,,,No
4579,,,,,,,No
4580,,,,,,,No
4581,,,,,,,No
4582,,,,,,,No
4583,,,,,,,No
4584,,,,,,,No
4585,,,,,,,No
4586,,,,,,,No
4587,,,,,,,No
4588,,,,,,,No
4589,,,,,,,No
4590,,,,,,,No
4591,,,,,,,No
4592,,,,,,,No
4593,,,,,,,No
4594,,,,,,,No
4595,,,,,,,No
4596,,,,,,,No
4597,,,,,,,No
4598,,,,,,,No
4599,,,,,,,No
4600,,,,,,,No
4601,,,,,,,No
4602,,,,,,,No
4603,,,,,,,No
4604,,,,,,,No
4605,,,,,,,No
4606,,,,,,,No
4607,,,,,,,No
4608,,,,,,,No
4609,,,,,,,No
4610,,,,,,,No
4611,,,,,,,No
4612,,,,,,,No
4613,,,,,,,No
4614,,,,,,,No
4615,,,,,,,No
4616,,,,,,,No
4617,,,,,,,No
4618,,,,,,,No
4619,,,,,,,No
4620,,,,,,,No
4621,,,,,,,No
4622,,,,,,,No
4623,,,,,,,No
4624,,,,,,,No
4625,,,,,,,No
4626,,,,,,,No
4627,,,,,,,No
4628,,,,,,,No
4629,,,,,,,No
4630,,,,,,,No
4631,,,,,,,No
4632,,,,,,,No
4633,,,,,,,No
4634,,,,,,,No
4635,,,,,,,No
4636,,,,,,,No
4637,,,,,,,No
4638,,,,,,,No
4639,,,,,,,No
4640,,,,,,,No
4641,,,,,,,No
4642,,,,,,,No
4643,,,,,,,No
4644,,,,,,,No
4645,,,,,,,No
4646,,,,,,,No
4647,,,,,,,No
4648,,,,,,,No
4649,,,,,,,No
4650,,,,,,,No
4651,,,,,,,No
4652,,,,,,,No
4653,,,,,,,No
4654,,,,,,,No
4655,,,,,,,No
4656,,,,,,,No
4657,,,,,,,No
4658,,,,,,,No
4659,,,,,,,No
4660,,,,,,,No
4661,,,,,,,No
4662,,,,,,,No
4663,,,,,,,No
4664,,,,,,,No
4665,,,,,,,No
4666,,,,,,,No
4667,,,,,,,No
4668,,,,,,,No
4669,,,,,,,No
4670,,,,,,,No
4671,,,,,,,No
4672,,,,,,,No
4673,,,,,,,No
4674,,,,,,,No
4675,,,,,,,No
4676,,,,,,,No
4677,,,,,,,No
4678,,,,,,,No
4679,,,,,,,No
4680,,,,,,,No
4681,,,,,,,No
4682,,,,,,,No
4683,,,,,,,No
4684,,,,,,,No
4685,,,,,,,No
4686,,,,,,,No
4687,,,,,,,No
4688,,,,,,,No
4689,,,,,,,No
4690,,,,,,,No
4691,,,,,,,No
4692,,,,,,,No
4693,,,,,,,No
4694,,,,,,,No
4695,,,,,,,No
4696,,,,,,,No
4697,,,,,,,No
4698,,,,,,,No
4699,,,,,,,No
4700,,,,,,,No
4701,,,,,,,No
4702,,,,,,,No
4703,,,,,,,No
4704,,,,,,,No
4705,,,,,,,No
4706,,,,,,,No
4707,,,,,,,No
4708,,,,,,,No
4709,,,,,,,No
4710,,,,,,,No
4711,,,,,,,No
4712,,,,,,,No
4713,,,,,,,No
4714,,,,,,,No
4715,,,,,,,No
4716,,,,,,,No
4717,,,,,,,No
4718,,,,,,,No
4719,,,,,,,No
4720,,,,,,,No
4721,,,,,,,No
4722,,,,,,,No
4723,,,,,,,No
4724,,,,,,,No
4725,,,,,,,No
4726,,,,,,,No
4727,,,,,,,No
4728,,,,,,,No
4729,,,,,,,No
4730,,,,,,,No
4731,,,,,,,No
4732,,,,,,,No
4733,,,,,,,No
4734,,,,,,,No
4735,,,,,,,No
4736,,,,,,,No
4737,,,,,,,No
